timestamp,GHI,DNI,DHI,SA,SZ,CO,Temp
2020-10-21 00:00:00+00:00,0,0,0,-13,137,92.0,12.3
2020-10-21 01:00:00+00:00,0,0,0,-34,133,84.1,12.0
2020-10-21 02:00:00+00:00,0,0,0,-51,127,91.3,11.7
2020-10-21 03:00:00+00:00,0,0,0,-66,119,92.5,11.6
2020-10-21 04:00:00+00:00,0,0,0,-80,111,91.3,11.7
2020-10-21 05:00:00+00:00,0,0,0,-92,102,88.1,11.7
2020-10-21 06:00:00+00:00,0,0,0,-104,93,92.3,11.7
2020-10-21 07:00:00+00:00,14,0,14,-116,84,81.1,12.0
2020-10-21 08:00:00+00:00,43,0,43,-129,77,76.9,12.6
2020-10-21 09:00:00+00:00,82,0,82,-143,71,71.5,13.0
2020-10-21 10:00:00+00:00,120,0,120,-158,66,67.3,13.2
2020-10-21 11:00:00+00:00,185,0,185,-174,64,54.2,13.6
2020-10-21 12:00:00+00:00,132,0,132,170,64,65.9,13.9
2020-10-21 13:00:00+00:00,126,0,126,154,67,62.7,13.5
2020-10-21 14:00:00+00:00,98,0,98,139,72,61.5,13.0
2020-10-21 15:00:00+00:00,68,32,64,126,79,50.3,12.6
2020-10-21 16:00:00+00:00,27,47,21,113,87,43.5,12.5
2020-10-21 17:00:00+00:00,0,0,0,101,95,86.4,12.3
2020-10-21 18:00:00+00:00,0,0,0,89,104,91.6,12.0
2020-10-21 19:00:00+00:00,0,0,0,77,113,79.1,11.4
2020-10-21 20:00:00+00:00,0,0,0,63,121,63.5,10.9
2020-10-21 21:00:00+00:00,0,0,0,47,129,59.6,10.7
2020-10-21 22:00:00+00:00,0,0,0,29,134,59.5,10.5
2020-10-21 23:00:00+00:00,0,0,0,8,137,56.4,10.3
2020-10-22 00:00:00+00:00,0,0,0,-13,137,38.7,10.2
2020-10-22 01:00:00+00:00,0,0,0,-34,133,53.7,9.8
2020-10-22 02:00:00+00:00,0,0,0,-51,127,43.2,8.9
2020-10-22 03:00:00+00:00,0,0,0,-67,120,39.6,7.8
2020-10-22 04:00:00+00:00,0,0,0,-80,111,37.0,7.1
2020-10-22 05:00:00+00:00,0,0,0,-92,102,35.3,6.8
2020-10-22 06:00:00+00:00,1,2,1,-104,93,21.6,6.8
2020-10-22 07:00:00+00:00,57,212,32,-116,85,2.9,7.2
2020-10-22 08:00:00+00:00,169,474,65,-129,77,4.7,8.2
2020-10-22 09:00:00+00:00,261,446,109,-143,71,11.9,9.5
2020-10-22 10:00:00+00:00,330,496,136,-158,66,11.1,10.5
2020-10-22 11:00:00+00:00,236,17,228,-174,64,42.8,11.1
2020-10-22 12:00:00+00:00,209,0,209,170,65,48.4,11.0
2020-10-22 13:00:00+00:00,210,0,210,154,67,41.0,10.7
2020-10-22 14:00:00+00:00,186,59,170,139,72,29.6,10.4
2020-10-22 15:00:00+00:00,124,224,86,126,79,14.9,10.0
2020-10-22 16:00:00+00:00,31,140,16,113,87,29.7,9.1
2020-10-22 17:00:00+00:00,0,0,0,101,95,47.8,7.9
2020-10-22 18:00:00+00:00,0,0,0,89,104,14.7,6.6
2020-10-22 19:00:00+00:00,0,0,0,77,113,0.5,5.6
2020-10-22 20:00:00+00:00,0,0,0,63,122,3.1,4.9
2020-10-22 21:00:00+00:00,0,0,0,48,129,10.9,4.4
2020-10-22 22:00:00+00:00,0,0,0,29,135,0.0,3.9
2020-10-22 23:00:00+00:00,0,0,0,8,138,0.0,4.1
2020-10-23 00:00:00+00:00,0,0,0,-14,137,0.7,4.3
2020-10-23 01:00:00+00:00,0,0,0,-34,134,11.0,4.1
2020-10-23 02:00:00+00:00,0,0,0,-52,128,10.8,4.1
2020-10-23 03:00:00+00:00,0,0,0,-67,120,4.5,4.7
2020-10-23 04:00:00+00:00,0,0,0,-80,111,17.2,4.9
2020-10-23 05:00:00+00:00,0,0,0,-92,102,20.6,4.9
2020-10-23 06:00:00+00:00,0,0,0,-104,93,42.5,5.3
2020-10-23 07:00:00+00:00,23,0,23,-116,85,53.6,6.0
2020-10-23 08:00:00+00:00,70,0,69,-129,77,57.1,7.4
2020-10-23 09:00:00+00:00,67,0,67,-143,71,76.6,8.8
2020-10-23 10:00:00+00:00,114,0,114,-158,67,68.4,9.2
2020-10-23 11:00:00+00:00,222,0,222,-174,65,43.8,9.6
2020-10-23 12:00:00+00:00,189,0,189,170,65,51.9,10.7
2020-10-23 13:00:00+00:00,230,242,144,154,68,32.9,10.6
2020-10-23 14:00:00+00:00,258,619,73,139,73,2.8,10.0
2020-10-23 15:00:00+00:00,137,426,59,126,79,5.9,9.5
2020-10-23 16:00:00+00:00,32,163,16,113,87,11.8,8.1
2020-10-23 17:00:00+00:00,0,0,0,101,96,41.0,6.7
2020-10-23 18:00:00+00:00,0,0,0,90,105,67.7,5.8
2020-10-23 19:00:00+00:00,0,0,0,77,114,76.9,5.5
2020-10-23 20:00:00+00:00,0,0,0,63,122,66.9,5.3
2020-10-23 21:00:00+00:00,0,0,0,48,130,45.2,5.5
2020-10-23 22:00:00+00:00,0,0,0,29,135,5.2,5.5
2020-10-23 23:00:00+00:00,0,0,0,8,138,9.2,5.5
2020-10-24 00:00:00+00:00,0,0,0,-14,138,73.4,5.8
2020-10-24 01:00:00+00:00,0,0,0,-34,134,84.6,6.6
2020-10-24 02:00:00+00:00,0,0,0,-52,128,73.0,7.2
2020-10-24 03:00:00+00:00,0,0,0,-67,120,88.7,7.5
2020-10-24 04:00:00+00:00,0,0,0,-80,112,97.0,8.1
2020-10-24 05:00:00+00:00,0,0,0,-93,103,97.0,8.7
2020-10-24 06:00:00+00:00,0,0,0,-104,94,96.7,9.4
2020-10-24 07:00:00+00:00,14,0,14,-116,85,72.7,10.0
2020-10-24 08:00:00+00:00,55,0,55,-129,78,56.3,10.7
2020-10-24 09:00:00+00:00,68,0,68,-143,72,71.2,11.6
2020-10-24 10:00:00+00:00,124,0,124,-158,67,60.3,12.9
2020-10-24 11:00:00+00:00,129,0,129,-174,65,63.3,13.0
2020-10-24 12:00:00+00:00,101,0,101,170,65,71.6,12.1
2020-10-24 13:00:00+00:00,93,0,93,154,68,69.6,11.5
2020-10-24 14:00:00+00:00,80,0,80,140,73,64.0,10.9
2020-10-24 15:00:00+00:00,62,3,62,126,80,47.0,10.6
2020-10-24 16:00:00+00:00,13,4,12,114,87,67.6,10.4
2020-10-24 17:00:00+00:00,0,0,0,102,96,90.9,10.1
2020-10-24 18:00:00+00:00,0,0,0,90,105,96.3,9.8
2020-10-24 19:00:00+00:00,0,0,0,77,114,94.4,9.2
2020-10-24 20:00:00+00:00,0,0,0,64,122,96.6,8.5
2020-10-24 21:00:00+00:00,0,0,0,48,130,83.1,8.2
2020-10-24 22:00:00+00:00,0,0,0,29,135,78.3,8.2
2020-10-24 23:00:00+00:00,0,0,0,8,138,35.8,7.5
2020-10-25 00:00:00+00:00,0,0,0,-14,138,0.0,6.5
2020-10-25 01:00:00+00:00,0,0,0,-34,134,0.0,6.1
2020-10-25 02:00:00+00:00,0,0,0,-52,128,19.2,6.1
2020-10-25 03:00:00+00:00,0,0,0,-67,120,25.9,6.1
2020-10-25 04:00:00+00:00,0,0,0,-81,112,19.4,6.2
2020-10-25 05:00:00+00:00,0,0,0,-93,103,20.1,6.4
2020-10-25 06:00:00+00:00,0,0,0,-105,94,33.7,6.6
2020-10-25 07:00:00+00:00,20,0,20,-117,86,38.8,7.0
2020-10-25 08:00:00+00:00,83,34,74,-129,78,40.6,7.9
2020-10-25 09:00:00+00:00,235,407,107,-143,72,0.0,9.0
2020-10-25 10:00:00+00:00,320,519,120,-158,67,0.7,9.9
2020-10-25 11:00:00+00:00,302,263,193,-174,65,18.1,10.4
2020-10-25 12:00:00+00:00,322,384,165,170,66,13.5,10.7
2020-10-25 13:00:00+00:00,288,375,149,154,68,11.4,10.9
2020-10-25 14:00:00+00:00,176,162,133,140,73,24.5,10.8
2020-10-25 15:00:00+00:00,115,257,70,126,80,8.1,10.0
2020-10-25 16:00:00+00:00,20,53,15,114,88,35.2,8.6
2020-10-25 17:00:00+00:00,0,0,0,102,96,39.3,7.3
2020-10-25 18:00:00+00:00,0,0,0,90,105,0.0,6.7
2020-10-25 19:00:00+00:00,0,0,0,78,114,0.0,6.3
2020-10-25 20:00:00+00:00,0,0,0,64,123,0.0,6.0
2020-10-25 21:00:00+00:00,0,0,0,48,130,6.9,5.7
2020-10-25 22:00:00+00:00,0,0,0,30,136,1.5,5.4
2020-10-25 23:00:00+00:00,0,0,0,8,139,0.7,5.3
2020-10-26 00:00:00+00:00,0,0,0,-14,138,0.0,5.6
2020-10-26 01:00:00+00:00,0,0,0,-35,135,0.0,6.1
2020-10-26 02:00:00+00:00,0,0,0,-52,128,25.0,6.0
2020-10-26 03:00:00+00:00,0,0,0,-68,121,36.6,5.5
2020-10-26 04:00:00+00:00,0,0,0,-81,112,0.8,5.4
2020-10-26 05:00:00+00:00,0,0,0,-93,103,34.6,5.4
2020-10-26 06:00:00+00:00,0,0,0,-105,94,65.7,5.9
2020-10-26 07:00:00+00:00,21,0,21,-117,86,43.3,6.9
2020-10-26 08:00:00+00:00,50,0,50,-130,78,65.6,8.1
2020-10-26 09:00:00+00:00,188,146,143,-143,72,27.5,9.5
2020-10-26 10:00:00+00:00,239,137,188,-158,68,28.9,10.3
2020-10-26 11:00:00+00:00,173,0,173,-174,66,54.5,10.6
2020-10-26 12:00:00+00:00,224,92,187,170,66,40.2,10.7
2020-10-26 13:00:00+00:00,232,308,118,154,69,29.6,10.5
2020-10-26 14:00:00+00:00,228,508,84,140,74,3.3,10.1
2020-10-26 15:00:00+00:00,123,416,49,126,80,0.1,9.5
2020-10-26 16:00:00+00:00,21,74,13,114,88,16.5,8.4
2020-10-26 17:00:00+00:00,0,0,0,102,97,4.9,7.4
2020-10-26 18:00:00+00:00,0,0,0,90,106,0.0,6.7
2020-10-26 19:00:00+00:00,0,0,0,78,115,1.1,6.3
2020-10-26 20:00:00+00:00,0,0,0,64,123,1.1,6.1
2020-10-26 21:00:00+00:00,0,0,0,48,130,1.1,5.9
2020-10-26 22:00:00+00:00,0,0,0,30,136,0.0,5.8
2020-10-26 23:00:00+00:00,0,0,0,8,139,19.5,5.6
2020-10-27 00:00:00+00:00,0,0,0,-14,139,31.0,5.3
2020-10-27 01:00:00+00:00,0,0,0,-35,135,29.0,5.1
2020-10-27 02:00:00+00:00,0,0,0,-53,129,41.3,4.8
2020-10-27 03:00:00+00:00,0,0,0,-68,121,53.8,4.5
2020-10-27 04:00:00+00:00,0,0,0,-81,112,67.3,4.7
2020-10-27 05:00:00+00:00,0,0,0,-93,103,70.7,5.4
2020-10-27 06:00:00+00:00,0,0,0,-105,95,73.7,5.9
2020-10-27 07:00:00+00:00,15,0,15,-117,86,63.5,6.5
2020-10-27 08:00:00+00:00,54,0,54,-130,79,62.3,7.3
2020-10-27 09:00:00+00:00,46,0,46,-143,72,81.8,8.0
2020-10-27 10:00:00+00:00,51,0,51,-158,68,84.5,8.7
2020-10-27 11:00:00+00:00,133,0,133,-174,66,63.4,9.6
2020-10-27 12:00:00+00:00,93,0,93,170,66,74.0,10.2
2020-10-27 13:00:00+00:00,114,0,114,154,69,62.8,11.1
2020-10-27 14:00:00+00:00,105,0,105,140,74,51.1,11.6
2020-10-27 15:00:00+00:00,56,12,55,127,81,39.1,10.4
2020-10-27 16:00:00+00:00,17,36,14,114,88,0.6,8.6
2020-10-27 17:00:00+00:00,0,0,0,102,97,0.0,7.2
2020-10-27 18:00:00+00:00,0,0,0,90,106,25.4,6.3
2020-10-27 19:00:00+00:00,0,0,0,78,115,20.3,5.9
2020-10-27 20:00:00+00:00,0,0,0,64,123,0.3,5.7
2020-10-27 21:00:00+00:00,0,0,0,48,131,0.4,5.6
2020-10-27 22:00:00+00:00,0,0,0,30,136,14.5,5.5
2020-10-27 23:00:00+00:00,0,0,0,8,139,81.0,5.9
2020-10-28 00:00:00+00:00,0,0,0,-14,139,82.7,6.5
2020-10-28 01:00:00+00:00,0,0,0,-35,135,48.4,6.9
2020-10-28 02:00:00+00:00,0,0,0,-53,129,38.5,6.9
2020-10-28 03:00:00+00:00,0,0,0,-68,121,0.9,6.5
2020-10-28 04:00:00+00:00,0,0,0,-81,113,13.6,6.2
2020-10-28 05:00:00+00:00,0,0,0,-93,104,47.9,5.9
2020-10-28 06:00:00+00:00,0,0,0,-105,95,72.0,5.9
2020-10-28 07:00:00+00:00,20,0,20,-117,86,48.3,6.3
2020-10-28 08:00:00+00:00,110,147,80,-130,79,9.9,7.2
2020-10-28 09:00:00+00:00,216,357,111,-144,73,2.1,8.5
2020-10-28 10:00:00+00:00,174,23,166,-158,68,40.8,9.5
2020-10-28 11:00:00+00:00,158,0,158,-174,66,52.8,10.0
2020-10-28 12:00:00+00:00,218,17,211,170,67,35.6,10.0
2020-10-28 13:00:00+00:00,136,0,136,155,69,53.5,9.7
2020-10-28 14:00:00+00:00,100,0,100,140,74,50.3,9.2
2020-10-28 15:00:00+00:00,61,4,61,127,81,40.0,8.5
2020-10-28 16:00:00+00:00,15,13,13,114,89,21.0,7.6
2020-10-28 17:00:00+00:00,0,0,0,102,97,33.6,6.6
2020-10-28 18:00:00+00:00,0,0,0,91,106,16.6,5.9
2020-10-28 19:00:00+00:00,0,0,0,78,115,3.0,5.5
2020-10-28 20:00:00+00:00,0,0,0,65,124,0.0,5.2
2020-10-28 21:00:00+00:00,0,0,0,49,131,0.0,5.3
2020-10-28 22:00:00+00:00,0,0,0,30,137,0.0,5.3
2020-10-28 23:00:00+00:00,0,0,0,8,140,0.0,5.0
2020-10-29 00:00:00+00:00,0,0,0,-14,139,0.0,4.9
2020-10-29 01:00:00+00:00,0,0,0,-35,136,46.8,5.0
2020-10-29 02:00:00+00:00,0,0,0,-53,129,80.7,5.1
2020-10-29 03:00:00+00:00,0,0,0,-68,122,85.4,5.3
2020-10-29 04:00:00+00:00,0,0,0,-82,113,79.5,5.9
2020-10-29 05:00:00+00:00,0,0,0,-94,104,92.6,6.7
2020-10-29 06:00:00+00:00,0,0,0,-105,95,94.0,7.3
2020-10-29 07:00:00+00:00,9,0,9,-117,87,81.1,7.9
2020-10-29 08:00:00+00:00,35,0,35,-130,79,72.3,8.6
2020-10-29 09:00:00+00:00,56,0,56,-144,73,76.4,9.8
2020-10-29 10:00:00+00:00,82,0,82,-159,69,73.9,10.9
2020-10-29 11:00:00+00:00,106,0,106,-174,67,69.4,11.7
2020-10-29 12:00:00+00:00,110,0,110,170,67,67.2,12.2
2020-10-29 13:00:00+00:00,90,0,90,155,70,68.3,12.7
2020-10-29 14:00:00+00:00,54,0,54,140,75,74.0,13.1
2020-10-29 15:00:00+00:00,48,0,48,127,81,46.9,13.0
2020-10-29 16:00:00+00:00,7,0,7,114,89,61.9,12.8
2020-10-29 17:00:00+00:00,0,0,0,103,97,74.5,12.9
2020-10-29 18:00:00+00:00,0,0,0,91,106,74.8,13.1
2020-10-29 19:00:00+00:00,0,0,0,78,115,80.5,13.3
2020-10-29 20:00:00+00:00,0,0,0,65,124,95.9,13.4
2020-10-29 21:00:00+00:00,0,0,0,49,131,97.0,13.6
2020-10-29 22:00:00+00:00,0,0,0,30,137,96.4,13.6
2020-10-29 23:00:00+00:00,0,0,0,8,140,95.5,13.5
2020-10-30 00:00:00+00:00,0,0,0,-14,140,97.0,13.3
2020-10-30 01:00:00+00:00,0,0,0,-35,136,95.5,13.3
2020-10-30 02:00:00+00:00,0,0,0,-53,130,73.9,13.6
2020-10-30 03:00:00+00:00,0,0,0,-68,122,83.8,13.7
2020-10-30 04:00:00+00:00,0,0,0,-82,113,81.8,13.6
2020-10-30 05:00:00+00:00,0,0,0,-94,104,77.8,13.6
2020-10-30 06:00:00+00:00,0,0,0,-106,95,90.0,13.8
2020-10-30 07:00:00+00:00,9,0,9,-118,87,78.5,13.9
2020-10-30 08:00:00+00:00,49,0,49,-130,80,59.7,14.0
2020-10-30 09:00:00+00:00,65,0,65,-144,73,71.8,14.4
2020-10-30 10:00:00+00:00,150,0,150,-159,69,51.3,14.8
2020-10-30 11:00:00+00:00,118,0,118,-174,67,65.9,14.5
2020-10-30 12:00:00+00:00,119,0,119,170,67,64.4,13.6
2020-10-30 13:00:00+00:00,142,0,142,155,70,50.6,12.7
2020-10-30 14:00:00+00:00,95,0,95,140,75,53.5,12.1
2020-10-30 15:00:00+00:00,71,154,50,127,81,24.3,11.6
2020-10-30 16:00:00+00:00,6,0,6,115,89,66.8,11.1
2020-10-30 17:00:00+00:00,0,0,0,103,98,63.3,10.1
2020-10-30 18:00:00+00:00,0,0,0,91,107,45.0,9.3
2020-10-30 19:00:00+00:00,0,0,0,79,116,91.7,8.8
2020-10-30 20:00:00+00:00,0,0,0,65,124,65.1,8.6
2020-10-30 21:00:00+00:00,0,0,0,49,132,69.2,8.8
2020-10-30 22:00:00+00:00,0,0,0,30,137,83.5,9.7
2020-10-30 23:00:00+00:00,0,0,0,8,140,73.9,10.8
2020-10-31 00:00:00+00:00,0,0,0,-14,140,57.9,11.8
2020-10-31 01:00:00+00:00,0,0,0,-35,136,49.2,13.1
2020-10-31 02:00:00+00:00,0,0,0,-54,130,44.9,13.8
2020-10-31 03:00:00+00:00,0,0,0,-69,122,51.1,13.8
2020-10-31 04:00:00+00:00,0,0,0,-82,113,63.2,13.5
2020-10-31 05:00:00+00:00,0,0,0,-94,104,73.3,13.3
2020-10-31 06:00:00+00:00,0,0,0,-106,96,73.6,12.9
2020-10-31 07:00:00+00:00,8,0,8,-118,87,67.6,12.8
2020-10-31 08:00:00+00:00,25,0,25,-130,80,80.1,13.1
2020-10-31 09:00:00+00:00,44,0,44,-144,74,80.3,13.4
2020-10-31 10:00:00+00:00,47,0,47,-159,69,84.1,13.8
2020-10-31 11:00:00+00:00,80,0,80,-174,67,75.7,13.9
2020-10-31 12:00:00+00:00,230,154,172,170,68,29.6,12.7
2020-10-31 13:00:00+00:00,235,226,156,155,70,18.7,11.3
2020-10-31 14:00:00+00:00,162,208,112,140,75,19.7,10.7
2020-10-31 15:00:00+00:00,98,342,46,127,82,0.7,10.1
2020-10-31 16:00:00+00:00,12,41,8,115,89,6.1,9.5
2020-10-31 17:00:00+00:00,0,0,0,103,98,64.1,8.8
2020-10-31 18:00:00+00:00,0,0,0,91,107,97.0,8.3
2020-10-31 19:00:00+00:00,0,0,0,79,116,95.3,8.0
2020-10-31 20:00:00+00:00,0,0,0,65,124,96.7,8.1
2020-10-31 21:00:00+00:00,0,0,0,49,132,93.7,8.3
2020-10-31 22:00:00+00:00,0,0,0,30,138,62.6,8.4
2020-10-31 23:00:00+00:00,0,0,0,8,141,47.7,8.3
2020-11-01 00:00:00+00:00,0,0,0,-14,140,66.3,8.3
2020-11-01 01:00:00+00:00,0,0,0,-36,137,81.2,8.5
2020-11-01 02:00:00+00:00,0,0,0,-54,130,76.3,8.6
2020-11-01 03:00:00+00:00,0,0,0,-69,122,76.9,8.8
2020-11-01 04:00:00+00:00,0,0,0,-82,114,82.1,9.4
2020-11-01 05:00:00+00:00,0,0,0,-94,105,58.8,10.0
2020-11-01 06:00:00+00:00,0,0,0,-106,96,33.0,10.5
2020-11-01 07:00:00+00:00,17,6,17,-118,88,19.6,11.5
2020-11-01 08:00:00+00:00,39,9,38,-131,80,58.5,13.0
2020-11-01 09:00:00+00:00,75,0,75,-144,74,64.2,13.4
2020-11-01 10:00:00+00:00,50,0,50,-159,70,83.0,13.1
2020-11-01 11:00:00+00:00,174,76,145,-174,68,47.2,12.4
2020-11-01 12:00:00+00:00,201,179,132,170,68,38.7,12.3
2020-11-01 13:00:00+00:00,42,0,42,155,71,84.9,12.7
2020-11-01 14:00:00+00:00,48,0,48,141,76,70.3,12.6
2020-11-01 15:00:00+00:00,44,0,44,127,82,46.8,12.7
2020-11-01 16:00:00+00:00,2,0,2,115,90,92.6,13.6
2020-11-01 17:00:00+00:00,0,0,0,103,98,95.7,15.1
2020-11-01 18:00:00+00:00,0,0,0,91,107,87.3,15.9
2020-11-01 19:00:00+00:00,0,0,0,79,116,83.0,15.8
2020-11-01 20:00:00+00:00,0,0,0,65,125,79.3,15.6
2020-11-01 21:00:00+00:00,0,0,0,49,132,87.2,15.7
2020-11-01 22:00:00+00:00,0,0,0,30,138,81.9,16.0
2020-11-01 23:00:00+00:00,0,0,0,9,141,58.0,16.1
2020-11-02 00:00:00+00:00,0,0,0,-14,141,61.1,16.0
2020-11-02 01:00:00+00:00,0,0,0,-36,137,55.6,15.9
2020-11-02 02:00:00+00:00,0,0,0,-54,130,49.4,15.7
2020-11-02 03:00:00+00:00,0,0,0,-69,123,38.0,15.2
2020-11-02 04:00:00+00:00,0,0,0,-82,114,48.9,14.8
2020-11-02 05:00:00+00:00,0,0,0,-95,105,53.6,14.0
2020-11-02 06:00:00+00:00,0,0,0,-106,96,52.4,12.1
2020-11-02 07:00:00+00:00,8,0,8,-118,88,68.8,10.2
2020-11-02 08:00:00+00:00,58,42,48,-131,80,55.7,9.8
2020-11-02 09:00:00+00:00,203,414,90,-144,74,13.3,9.7
2020-11-02 10:00:00+00:00,271,498,102,-159,70,12.5,10.0
2020-11-02 11:00:00+00:00,296,460,124,-174,68,13.0,10.5
2020-11-02 12:00:00+00:00,228,228,142,170,68,27.8,10.5
2020-11-02 13:00:00+00:00,182,88,152,155,71,30.4,10.5
2020-11-02 14:00:00+00:00,165,314,89,141,76,6.6,10.2
2020-11-02 15:00:00+00:00,83,244,47,127,82,0.6,9.2
2020-11-02 16:00:00+00:00,6,6,6,115,90,33.0,8.2
2020-11-02 17:00:00+00:00,0,0,0,103,98,40.1,7.9
2020-11-02 18:00:00+00:00,0,0,0,92,107,40.3,8.0
2020-11-02 19:00:00+00:00,0,0,0,79,116,21.9,7.4
2020-11-02 20:00:00+00:00,0,0,0,66,125,10.9,7.0
2020-11-02 21:00:00+00:00,0,0,0,50,133,0.0,6.4
2020-11-02 22:00:00+00:00,0,0,0,31,138,0.0,5.4
2020-11-02 23:00:00+00:00,0,0,0,9,141,5.0,4.8
2020-11-03 00:00:00+00:00,0,0,0,-15,141,67.7,4.4
2020-11-03 01:00:00+00:00,0,0,0,-36,137,83.2,4.5
2020-11-03 02:00:00+00:00,0,0,0,-54,131,86.1,5.1
2020-11-03 03:00:00+00:00,0,0,0,-69,123,89.3,5.4
2020-11-03 04:00:00+00:00,0,0,0,-83,114,89.0,5.4
2020-11-03 05:00:00+00:00,0,0,0,-95,105,89.4,5.4
2020-11-03 06:00:00+00:00,0,0,0,-106,96,89.9,5.1
2020-11-03 07:00:00+00:00,8,0,8,-118,88,69.9,4.8
2020-11-03 08:00:00+00:00,82,82,66,-131,81,33.8,5.0
2020-11-03 09:00:00+00:00,185,406,75,-144,75,18.9,6.1
2020-11-03 10:00:00+00:00,246,374,123,-159,70,16.9,7.3
2020-11-03 11:00:00+00:00,103,0,103,-174,68,68.9,7.9
2020-11-03 12:00:00+00:00,112,0,112,170,69,65.6,8.1
2020-11-03 13:00:00+00:00,161,172,109,155,71,41.2,8.2
2020-11-03 14:00:00+00:00,116,119,91,141,76,39.0,8.1
2020-11-03 15:00:00+00:00,75,141,56,128,83,15.5,7.2
2020-11-03 16:00:00+00:00,7,13,6,115,90,45.7,6.1
2020-11-03 17:00:00+00:00,0,0,0,104,99,27.5,5.1
2020-11-03 18:00:00+00:00,0,0,0,92,108,17.9,4.5
2020-11-03 19:00:00+00:00,0,0,0,79,117,37.9,3.9
2020-11-03 20:00:00+00:00,0,0,0,66,125,6.9,3.6
2020-11-03 21:00:00+00:00,0,0,0,50,133,0.0,3.4
2020-11-03 22:00:00+00:00,0,0,0,31,139,0.0,3.2
2020-11-03 23:00:00+00:00,0,0,0,9,142,0.0,3.1
2020-11-04 00:00:00+00:00,0,0,0,-15,141,0.0,3.0
2020-11-04 01:00:00+00:00,0,0,0,-36,137,0.0,2.9
2020-11-04 02:00:00+00:00,0,0,0,-54,131,13.7,2.9
2020-11-04 03:00:00+00:00,0,0,0,-70,123,31.5,2.9
2020-11-04 04:00:00+00:00,0,0,0,-83,114,0.0,2.9
2020-11-04 05:00:00+00:00,0,0,0,-95,105,0.0,2.9
2020-11-04 06:00:00+00:00,0,0,0,-107,97,0.0,2.9
2020-11-04 07:00:00+00:00,20,94,11,-119,88,0.0,3.3
2020-11-04 08:00:00+00:00,117,462,41,-131,81,0.0,4.6
2020-11-04 09:00:00+00:00,217,590,63,-144,75,0.5,6.6
2020-11-04 10:00:00+00:00,280,565,92,-159,71,5.1,8.3
2020-11-04 11:00:00+00:00,198,127,153,-174,69,40.3,9.3
2020-11-04 12:00:00+00:00,227,331,109,170,69,30.8,9.8
2020-11-04 13:00:00+00:00,185,85,156,155,72,35.3,10.0
2020-11-04 14:00:00+00:00,164,298,95,141,76,15.8,9.7
2020-11-04 15:00:00+00:00,82,288,46,128,83,6.6,8.5
2020-11-04 16:00:00+00:00,7,18,5,115,90,26.8,6.8
2020-11-04 17:00:00+00:00,0,0,0,104,99,29.6,5.6
2020-11-04 18:00:00+00:00,0,0,0,92,108,0.0,5.1
2020-11-04 19:00:00+00:00,0,0,0,80,117,0.0,4.8
2020-11-04 20:00:00+00:00,0,0,0,66,125,16.8,4.5
2020-11-04 21:00:00+00:00,0,0,0,50,133,48.2,4.4
2020-11-04 22:00:00+00:00,0,0,0,31,139,68.1,4.8
2020-11-04 23:00:00+00:00,0,0,0,9,142,40.6,5.7
2020-11-05 00:00:00+00:00,0,0,0,-15,142,23.5,6.2
2020-11-05 01:00:00+00:00,0,0,0,-36,138,33.4,6.0
2020-11-05 02:00:00+00:00,0,0,0,-55,131,38.6,5.2
2020-11-05 03:00:00+00:00,0,0,0,-70,123,0.1,4.3
2020-11-05 04:00:00+00:00,0,0,0,-83,115,3.5,3.9
2020-11-05 05:00:00+00:00,0,0,0,-95,106,26.3,3.8
2020-11-05 06:00:00+00:00,0,0,0,-107,97,16.2,3.9
2020-11-05 07:00:00+00:00,11,0,11,-119,89,30.7,4.2
2020-11-05 08:00:00+00:00,69,7,68,-131,81,39.7,5.2
2020-11-05 09:00:00+00:00,125,35,117,-145,75,39.6,6.1
2020-11-05 10:00:00+00:00,120,0,120,-159,71,57.8,6.5
2020-11-05 11:00:00+00:00,134,0,134,-174,69,58.1,7.0
2020-11-05 12:00:00+00:00,133,0,133,170,69,57.5,7.4
2020-11-05 13:00:00+00:00,151,28,142,155,72,42.4,7.5
2020-11-05 14:00:00+00:00,152,291,91,141,77,14.6,7.5
2020-11-05 15:00:00+00:00,79,331,35,128,83,0.7,7.3
2020-11-05 16:00:00+00:00,6,21,4,116,91,8.7,7.2
2020-11-05 17:00:00+00:00,0,0,0,104,99,16.7,7.2
2020-11-05 18:00:00+00:00,0,0,0,92,108,14.4,7.1
2020-11-05 19:00:00+00:00,0,0,0,80,117,35.1,6.7
2020-11-05 20:00:00+00:00,0,0,0,66,126,45.7,6.2
2020-11-05 21:00:00+00:00,0,0,0,50,133,30.2,6.0
2020-11-05 22:00:00+00:00,0,0,0,31,139,44.0,5.8
2020-11-05 23:00:00+00:00,0,0,0,9,142,37.8,5.5
2020-11-06 00:00:00+00:00,0,0,0,-15,142,56.4,5.1
2020-11-06 01:00:00+00:00,0,0,0,-36,138,65.0,4.8
2020-11-06 02:00:00+00:00,0,0,0,-55,132,59.4,4.6
2020-11-06 03:00:00+00:00,0,0,0,-70,124,57.7,4.5
2020-11-06 04:00:00+00:00,0,0,0,-83,115,60.6,4.9
2020-11-06 05:00:00+00:00,0,0,0,-95,106,46.1,5.4
2020-11-06 06:00:00+00:00,0,0,0,-107,97,24.4,5.1
2020-11-06 07:00:00+00:00,12,0,12,-119,89,25.6,4.6
2020-11-06 08:00:00+00:00,86,135,60,-131,81,27.2,5.1
